governo,docEmpenho,dataEmpenho,codigoFavorecido,nomeFavorecido,ufFavorecido,codUnidade,unidade,codOrgao,orgao,valorEmpenho,elementoDeDespesa,areaDeAtuacao,especificacaoAreaDeAtuacao,codAcao,acao,codLocalizador,observacaoEmpenho
federal,200372000012024NE000275,22/05/2024,00.915.129/0001-20,STOCKTOTAL TELECOMUNICACOES LTDA,SP,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,77050.00,Material de Consumo,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,"EMPRESA STOCKTOTAL TELECOMUNICACOES - 00.915.129/0001-20. ITENS: 33, 34 E 35.?PARTICIPACAO NA IRP Nº 01/2023 ¿ UASG 200370 (SR/PF/SC). PREGAO ELETRONICO Nº 03/2023 . ?MPV 1.221, DE 17/05/2024, QUE DISPOE SOBRE AS MEDIDAS EXCEPCIONAIS PARA A AQUISICAO DE BENS E A CONTRATACAO DE OBRAS E SERVICOS DESTINADOS AO ENFRENTAMENTO DE IMPACTOS DECORRENTES DE ESTADO DE CALAMIDADE PUBLICA NO RS.?DESPACHO SEI: 35332555"
federal,200372000012024NE000277,23/05/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,0.00,Material de Consumo,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200372000012024NE000278,23/05/2024,09.381.250/0001-93,KLEMPS MAQUINAS TEXTEIS LTDA,SC,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,965.20,Material de Consumo,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,"EMPRESA KLEMPS MAQUINAS TEXTEIS - 09.381.250/0001-93?PARTICIPACAO NA IRP Nº 01/2023 ¿ UASG 200370 (SR/PF/SC). PREGAO ELETRONICO Nº 03/2023 .?MPV 1.221, DE 17/05/2024, QUE DISPOE SOBRE AS MEDIDAS EXCEPCIONAIS PARA A AQUISICAO DE BENS E A CONTRATACAO DE OBRAS E SERVICOS DESTINADOS AO ENFRENTAMENTO DE IMPACTOS?DECORRENTES DE ESTADO DE CALAMIDADE PUBLICA NO RS.?DESPACHO SEI:  35404569"
federal,200372000012024NE000279,24/05/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,41700.00,Material de Consumo,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200372000012024NE000284,29/05/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,149361.90,Material de Consumo,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200372000012024NE000286,03/06/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,1504362.32,Diárias - Civil,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200372000012024NE000288,03/06/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,319845.21,Passagens e Despesas com Locomoção,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200372000012024NE000290,04/06/2024,50.271.913/0001-10,EFICAZ DESENTUPIDORA RS LTDA,RS,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,45240.00,Outros Serviços de Terceiros - Pessoa Jurídica,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,"EMPENHO VISANDO CONTRATACAO DE SERVICO EMERGENCIAL DE LIMPEZA POS ENCHENTE COM REMOCAO DE ENTULHO, PARA RETOMADA DO FUNCIONAMENTO DA SEDE DA SR/PF/RS, AVENIDA PARANA, 961, PORTO ALEGRE. FUNDAMENTO LEGAL: MPV Nº 1.221 DE 17/5/2024, QUE DISPOE SOBRE AS MEDIDAS EXCEPCIONAIS DESTINADOS AO ENFRENTAMENTO DE IMPACTOS DECORRENTES DE ESTADO DE CALAMIDADE PUBLICA. 2024NC001627, COM ALTERACAO DE ND CFE AUTORIZACAO DO DESPACHO 35510525.  SEI 08430.004326/2024-33."
federal,200372000012024NE000291,06/06/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,100000.00,Material de Consumo,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200372000012024NE000292,06/06/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,50000.00,Outros Serviços de Terceiros - Pessoa Física,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200372000012024NE000293,06/06/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,150000.00,Outros Serviços de Terceiros - Pessoa Jurídica,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200380000012024NE000138,04/06/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,9641.80,Diárias - Civil,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,200380000012024NE000141,07/06/2024,-11,Informação protegida por sigilo nos termos da legislação vige,Sem Informação,30108,Polícia Federal,30000,Ministério da Justiça e Segurança Pública,8399.94,Passagens e Despesas com Locomoção,Segurança pública,Policiamento,2726,"Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União",27266501,Informação protegida por sigilo nos termos da legislação vigente
federal,242160242162024NE000843,11/06/2024,27.815.605/0001-97,INDELETRA EQUIPAMENTOS ELETRO ELETRONICOS LTDA,DF,24216,Telecomunicações Brasileiras S.A.,41000,Ministério das Comunicações,98760.00,Equipamentos e Material Permanente,Comunicações,Telecomunicações,21C8,Operação da Infraestrutura da Rede de Serviço de Comunicação,21C86500,INSTRUMENTO CONTRATUAL: CONTRATO ADMINISTRATIVO?NUMERO DO CONTRATO: TLB-CTR-2022/00027?DATA VIGENCIA DO CONTRATO: 29/05/2025?Nº REQUISICAO DE COMPRA: 10014746
federal,250058000012024NE000006,29/05/2024,250058,SECRETARIA DE ATENCAO ESPECIALIZADA A SAUDE,DF,36000,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,3000000.00,Diárias - Civil,Saúde,Assistência hospitalar e ambulatorial,20QI,Implantação e Manutenção da Força Nacional do Sistema Único de Saúde (FN-SUS),20QI6500,RECURSO EXTRAORDINARIO PARA ATENDER DESPESAS COM PAGAMENTO DE DIARIAS (FORCA NACIONAL DO SUS).
federal,250110000012024NE000352,07/06/2024,81.243.735/0009-03,POSITIVO TECNOLOGIA S.A.,BA,36000,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,5727000.00,Equipamentos e Material Permanente,Saúde,Tecnologia da informação,20YN,Sistemas de Tecnologia de Informação e Comunicação para a Saúde (e-Saude),20YN6500,"SE DATASUS - ATENDER DESPESAS COM CONTRATO 48/2023, ITEM 4 -MICROCOMPUTADOR 1500 UNIDADES, DECORRENTES DO PE SRP N¤?08/2022 ME (SEI Nº 0036301229), VINCULADA A SECRETARIA DE GESTAO DO MINISTERIO DA ECONOMIA - SEGES/ME, UGR 201057, CONFORME DESPACHO CAOFI  0040984400 E AUTORIZACAO DESPACHO COGAD/SAA 0041161536, PROCESSO 25000.131132/2023-16."
federal,257001000012024NE481380,10/06/2024,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,DF,36000,Ministério da Saúde - Unidades com vínculo direto,36000,Ministério da Saúde,53432576.67,Contribuições,Saúde,Atenção básica,219A,Piso de Atenção Primária à Saúde,219A6502,PARA ATENDER PORTARIA NRO 4180 DE 06062024 E SUAS ALTERACOES CALAMIDADE PUBLICA  MEDIDA PROVISORIA N 1218 DE 11 DE MAIO DE 2024PARCELA UNICA 2024
federal,275060272082024NE001109,16/05/2024,***.846.520-**,DENIS CZAPLARSKI BORGES LIBIO,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,3000.00,Outros Serviços de Terceiros - Pessoa Física,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,LOCACAO DE IMOVEIS VISANDO O ESTABELECIMENTO DE UMA BASE EMERGENCIAL PARA OS FUNCIONARIOS DA TRENSURB PELO PERIODO DE 30 DIAS CORRIDOS. ?AUTORIZADO CONFORME CONSTOU NA ATA EMERGENCIAL NUMERO 0002/2024.
federal,275060272082024NE001180,22/05/2024,19.421.316/0001-85,19.421.316 MACIEL DA SILVA PORTO,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,"LOCACAO DE 01 (UMA) EMBARCACAO, COM NUMERO DE INSCRICAO 462M2012006174, NA QUAL ESTAO INCLUIDOS, ALEM DA LOCACAO DA EMBARCACAO, SERVICOS DE PILOTAGEM, COMBUSTIVEL E COLETES, PARA LOCOMOCAO DOS EMPREGADOS DA OPERACAO DA TRENSURB DURANTE O PERIODO DE CALAMIDADE PUBLICA, COM VIGENCIA DE  10/05/2024 A 19/05/2024."
federal,275060272082024NE001181,22/05/2024,45.640.361/0001-30,JOSE CARLOS FELIPE DA SILVA 53199154034,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,"LOCACAO DE 02 (DUAS) EMBARCACOES, COM NUMEROS DE INSCRICAO 4620220019 E 46ZM2022004031, NA QUAL ESTAO INCLUIDOS, ALEM DA LOCACAO DA EMBARCACAO, SERVICOS DE PILOTAGEM, COMBUSTIVEL E COLETES PARA LOCOMOCAO DOS EMPREGADOS DA OPERACAO DA TRENSURB DURANTE O PERIODO DE CALAMIDADE PUBLICA, COM VIGENCIA DE, RELATIVAMENTE A EMBARCACAO DE Nº 4620220019, DE 07/05/2024 A 20/05/2024 E RELATIVAMENTE A EMBARCACAO DE Nº 46ZM2022004031, DE 10/05/2024 A 20/05/2024."
federal,275060272082024NE001182,28/05/2024,19.421.316/0001-85,19.421.316 MACIEL DA SILVA PORTO,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,CANCELAMENTO DEVIDO A NAO CONTAR NA LISTA DE PRIORIDADES DE GASTOS
federal,275060272082024NE001183,28/05/2024,45.640.361/0001-30,JOSE CARLOS FELIPE DA SILVA 53199154034,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,0.00,Outros Serviços de Terceiros - Pessoa Jurídica,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,CANCELAMENTO DEVIDO A NAO CONTAR NA LISTA DE PRIORIDADES DE GASTOS
federal,275060272082024NE001207,23/05/2024,***.610.380-**,ARI MARTINS,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,13193.40,Outros Serviços de Terceiros - Pessoa Jurídica,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,"RESSARCIMENTO DE DESPESAS NECESSARIAS PARA AQUISICOES DE EMERGENCIA, TENDO EM VISTA A CALAMIDADE PUBLICA EM DECORRENCIA DE CHUVAS HISTORICAS EM PORTO ALEGRE, REGIAO METROPOLITANA. CONFORME NOTAS FISCAIS NºS: NF 629479 - NF 254 / 001 - NF 25063 / 1 - NF 2972/1 - NF 2974/1 - NF 54299/0."
federal,275060272082024NE001256,27/05/2024,05.013.406/0001-22,IMUNIZADORA CACHOEIRA LTDA,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,420000.00,Outros Serviços de Terceiros - Pessoa Jurídica,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,"CONTRATACAO DE SERVICO DE LIMPEZA DO TERRENO DO PATIO DA TRENSURB DE FORMA MANUAL E MECANIZADA, INCLUINDO MATERIAL, EQUIPAMENTOS E SERVICOS NECESSARIO PARA A EXECUCAO DA TAREFA, CONFORME DISCRIMINADO EM PROJETO BASICO.?CONTRATO DE Nº. 120.12/24.?NF:"
federal,275060272082024NE001281,29/05/2024,90.011.990/0001-56,TECNOVA SOLUCOES LTDA.,RS,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,946055.49,Despesas de Exercícios Anteriores,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,"CONTRATACAO DE EMPRESA DE ENGENHARIA EM CARATER EMERGENCIAL PARA EXECUCAO DE TRABALHOS CORRETIVOS PARA REESTABELECIMENTO DAS FUNCOES OPERACIONAIS DA SUBESTACAO SAO LUIS (GRUPOS 1 E 3) ? TRENSURB, EM VIRTUDE DO DANO APARENTEMENTE IRREVERSIVEL DO GRUPO E-2 E OUTROS EQUIPAMENTOS DA INSTALACAO, TENDO EM VISTA O SINISTRO OCORRIDO NA SUBESTACAO, LOCALIZADA EM REGIAO AFETADA PELAS CHEIAS QUE ATINGIRAM A CIDADE DE CANOAS/RS. SEI - 930/2024-30.?CONTRATO: 120.13/24."
federal,275060272082024NE001450,13/06/2024,09.527.013/0001-98,RAMAC EMPREENDIMENTOS LTDA,SE,29205,Empresa de Trens Urbanos de Porto Alegre,56000,Ministério das Cidades,394800.00,Outros Serviços de Terceiros - Pessoa Jurídica,Urbanismo,Transportes coletivos urbanos,2843,Funcionamento dos Sistemas de Transporte Ferroviário Urbano de Passageiros,28436500,"CONTRATACAO DE SERVICO DE LIMPEZA DE 3 (TRES) ESTACOES DA TRENSURB DE FORMA MANUAL E MECANIZADA, INCLUINDO MATERIAL, EQUIPAMENTOS E SERVICOS NECESSARIO PARA A EXECUCAO DA TAREFA.?CONTRATO DE Nº. 120.17/24.?NF:"
federal,330013000012024NE404347,12/06/2024,330013,FUNDO NACIONAL DE ASSISTENCIA SOCIAL,DF,55001,Fundo Nacional de Assistência Social,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",24225000.00,Contribuições,Assistência social,Assistência comunitária,219F,Ações de Proteção Social Especial,219F6501,REFORCO
federal,366003362102024NE016974,13/05/2024,92.132.786/0001-19,CRISTAL DISTRIBUIDORA DE MEDICAMENTOS LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,360.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL DE MANUTENCAO - EPI
federal,366003362102024NE016975,06/06/2024,12.889.035/0001-02,INOVAMED HOSPITALAR LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,5960.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL DE MANUTENCAO - EPI
federal,366003362102024NE017046,14/05/2024,07.752.236/0001-23,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HO,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,49127.40,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,NUTRICAO ENTERAL
federal,366003362102024NE017047,14/05/2024,92.132.786/0001-19,CRISTAL DISTRIBUIDORA DE MEDICAMENTOS LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,5382.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017048,14/05/2024,54.565.478/0001-98,SISPACK MEDICAL LTDA.,SP,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,3720.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017050,14/05/2024,04.745.002/0001-60,RECANTO INDUSTRIA E COMERCIO DE FRALDAS E ABSORVENTES L,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,12240.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017051,14/05/2024,15.131.757/0001-91,ABSOLUTA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LT,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,13000.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017053,06/06/2024,07.752.236/0001-23,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HO,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,94663.74,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,ERRO CANCELAMENTO
federal,366003362102024NE017057,14/05/2024,15.131.757/0001-91,ABSOLUTA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LT,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,1950.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017059,14/05/2024,92.132.786/0001-19,CRISTAL DISTRIBUIDORA DE MEDICAMENTOS LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,635.04,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017060,14/05/2024,54.565.478/0001-98,SISPACK MEDICAL LTDA.,SP,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,2480.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017063,14/05/2024,04.745.002/0001-60,RECANTO INDUSTRIA E COMERCIO DE FRALDAS E ABSORVENTES L,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,25474.50,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017151,21/05/2024,04.284.315/0001-69,CRUZ & CRUZ TRANSPORTES E TURISMO LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,0.00,Passagens e Despesas com Locomoção,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,TROCA DE PTRES
federal,366003362102024NE017402,15/05/2024,94.516.671/0001-53,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,103092.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017414,15/05/2024,94.516.671/0001-53,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,2988.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO
federal,366003362102024NE017415,15/05/2024,94.516.671/0001-53,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,13563.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO
federal,366003362102024NE017436,16/05/2024,54.565.478/0001-98,SISPACK MEDICAL LTDA.,SP,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,848.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017437,16/05/2024,42.040.380/0001-38,JS COMERCIO DE MEDICAMENTOS LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,4180.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017438,16/05/2024,94.516.671/0001-53,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,14822.50,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,TROCA SUBITEM
federal,366003362102024NE017439,16/05/2024,54.516.661/0080-05,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRO,SP,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,2942.88,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017440,16/05/2024,54.565.478/0001-98,SISPACK MEDICAL LTDA.,SP,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,4824.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,TROCA SUBITEM
federal,366003362102024NE017441,16/05/2024,20.065.097/0001-28,FRANZON SERVICOS EMPRESARIAIS LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,2199.60,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017442,16/05/2024,94.516.671/0001-53,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,9720.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017443,16/05/2024,54.565.478/0001-98,SISPACK MEDICAL LTDA.,SP,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,736.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,MATERIAL MEDICO HOSPITALAR
federal,366003362102024NE017447,16/05/2024,12.889.035/0001-02,INOVAMED HOSPITALAR LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,4151.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,TROCA SUBITEM
federal,366003362102024NE017448,16/05/2024,10.824.074/0001-04,ANELO SURGICAL COMERCIO DE PRODUTOS HOSPITALARES LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,65130.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,TROCA SUBITEM
federal,366003362102024NE017451,16/05/2024,42.040.380/0001-38,JS COMERCIO DE MEDICAMENTOS LTDA,RS,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,13634.40,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,TROCA SUBITEM
federal,366003362102024NE017452,16/05/2024,54.516.661/0080-05,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRO,SP,36210,Hospital Nossa Senhora da Conceição S.A.,36000,Ministério da Saúde,0.00,Material de Consumo,Saúde,Assistência hospitalar e ambulatorial,6217,Atenção à Saúde nos Serviços Ambulatoriais e Hospitalares do Ministério da Saúde,62176513,TROCA NUMERO PROCESSO
